epsilon,episode_length,cumulative_reward
0.995,566,-8209.716666666667
0.990025,585,-10030.105555555558
0.985074875,617,-11617.611111111128
0.9801495006250001,603,-8803.650000000009
0.9752487531218751,609,-11115.513888888934
0.9703725093562657,580,-10427.305555555591
0.9655206468094844,617,-10312.580555555582
0.960693043575437,615,-9636.416666666668
0.9558895783575597,602,-9272.363888888909
0.9511101304657719,573,-9553.677777777788
0.946354579813443,591,-9579.105555555563
0.9416228069143757,617,-10922.525000000041
0.9369146928798039,604,-10005.25833333334
0.9322301194154049,598,-9197.755555555541
0.9275689688183278,605,-8737.500000000005
0.9229311239742362,600,-9720.758333333346
0.918316468354365,578,-8810.194444444449
0.9137248860125932,392,-329.53055555556057
0.9091562615825302,579,-8453.769444444464
0.9046104802746175,583,-7906.6972222222275
0.9000874278732445,587,-10098.158333333366
0.8955869907338783,614,-8282.380555555565
0.8911090557802088,629,-9699.894444444464
0.8866535105013078,443,69.66666666665333
0.8822202429488013,628,-7721.236111111125
0.8778091417340573,241,2278.947222222224
0.8734200960253871,195,2206.0527777777775
0.8690529955452602,642,-7050.925000000008
0.8647077305675338,234,2416.949999999998
0.8603841919146962,52,4650.0361111111115
0.8560822709551227,610,-8293.902777777786
0.851801859600347,612,-8459.761111111118
0.8475428503023453,620,-8284.061111111114
0.8433051360508336,382,1992.166666666667
0.8390886103705794,594,-7895.866666666666
0.8348931673187264,51,4770.483333333334
0.8307187014821328,4,5385.061111111111
0.8265651079747222,609,-9240.400000000001
0.8224322824348486,485,-638.5972222222217
0.8183201210226743,617,-8240.005555555565
0.8142285204175609,119,3852.944444444445
0.810157377815473,34,5072.05
0.8061065909263957,635,-7437.844444444442
0.8020760579717637,251,1772.019444444442
0.798065677681905,559,-1368.8833333333441
0.7940753492934954,636,-7606.838888888877
0.7901049725470279,479,-735.9750000000076
0.7861544476842928,201,3051.2833333333324
0.7822236754458713,617,-2498.1222222222086
0.778312557068642,57,4924.908333333334
0.7744209942832988,456,-657.7027777777748
0.7705488893118823,401,1175.9138888888883
0.7666961448653229,327,580.5055555555573
0.7628626641409962,361,2343.4944444444395
0.7590483508202912,89,4420.944444444444
0.7552531090661897,142,3758.772222222223
0.7514768435208588,212,3150.8472222222226
0.7477194593032545,88,4391.333333333332
0.7439808620067382,550,-87.41111111111604
0.7402609576967045,222,2189.5555555555543
0.736559652908221,35,5118.63888888889
0.7328768546436799,427,12.588888888891233
0.7292124703704616,117,3652.0833333333326
0.7255664080186093,173,3510.216666666667
0.7219385759785162,167,3076.8027777777756
0.7183288830986236,46,5129.816666666667
0.7147372386831305,140,4241.666666666666
0.7111635524897149,270,3292.9833333333313
0.7076077347272662,345,1488.8055555555547
0.7040696960536299,143,3974.5055555555555
0.7005493475733617,258,1836.563888888888
0.697046600835495,460,529.0416666666697
0.6935613678313175,221,3416.2916666666674
0.6900935609921609,291,2879.674999999999
0.6866430931872001,360,810.7361111111086
0.6832098777212641,105,4081.938888888888
0.6797938283326578,45,4995.080555555555
0.6763948591909945,171,3292.275
0.6730128848950395,528,-4.341666666667152
0.6696478204705644,99,4232.9222222222215
0.6662995813682115,112,4504.6305555555555
0.6629680834613705,21,5199.833333333334
0.6596532430440636,193,3440.7972222222215
0.6563549768288433,248,3713.0
0.653073201944699,140,4384.019444444444
0.6498078359349755,53,5027.18888888889
0.6465587967553006,111,4059.8888888888887
0.6433260027715241,131,4009.019444444444
0.6401093727576664,277,2298.133333333328
0.6369088258938781,199,3455.0388888888883
0.6337242817644086,25,5246.772222222223
0.6305556603555866,140,4046.825000000001
0.6274028820538087,220,3308.1555555555547
0.6242658676435396,79,4815.783333333333
0.6211445383053219,123,3916.116666666669
0.6180388156137953,55,4967.7444444444445
0.6149486215357263,65,4973.133333333333
0.6118738784280476,50,4977.491666666667
0.6088145090359074,197,2713.5666666666666
0.6057704364907278,46,5205.516666666666
0.6027415843082742,90,4434.252777777778
0.5997278763867329,106,4843.141666666666
0.5967292370047992,358,1763.2277777777776
0.5937455908197752,44,4929.2444444444445
0.5907768628656763,61,4894.986111111111
0.5878229785513479,44,5043.833333333333
0.5848838636585911,239,3251.2805555555547
0.5819594443402982,137,3102.9416666666675
0.5790496471185967,316,2405.9055555555583
0.5761543988830038,33,5099.591666666666
0.5732736268885887,51,4906.905555555556
0.5704072587541458,33,5132.625
0.567555222460375,193,2632.9750000000017
0.5647174463480732,150,3870.9333333333334
0.5618938591163328,46,5003.816666666667
0.5590843898207511,62,5066.988888888889
0.5562889678716474,52,4856.288888888888
0.5535075230322891,56,4808.838888888889
0.5507399854171277,92,4555.141666666666
0.547986285490042,80,4736.869444444444
0.5452463540625918,67,4654.952777777778
0.5425201222922789,44,4996.197222222222
0.5398075216808175,52,4874.3166666666675
0.5371084840724134,140,4048.8222222222225
0.5344229416520513,260,3600.5416666666642
0.531750826943791,58,4896.708333333333
0.5290920728090721,42,5109.477777777777
0.5264466124450268,51,4854.183333333333
0.5238143793828016,31,5022.830555555555
0.5211953074858876,3,5390.36111111111
0.5185893309484582,110,4368.805555555556
0.5159963842937159,24,5178.597222222223
0.5134164023722473,12,5300.155555555555
0.510849320360386,48,5044.655555555556
0.5082950737585841,87,4811.208333333334
0.5057535983897912,158,3858.2111111111117
0.5032248303978422,24,5213.352777777778
0.500708706245853,88,4810.519444444444
0.4982051627146237,60,4975.2972222222215
0.49571413690105054,123,4099.911111111111
0.4932355662165453,65,4897.111111111111
0.4907693883854626,61,4785.947222222223
0.4883155414435353,175,4057.7444444444454
0.4858739637363176,25,5248.452777777778
0.483444593917636,81,4728.7555555555555
0.4810273709480478,48,5104.513888888889
0.47862223409330756,49,4865.783333333334
0.47622912292284103,3,-4.738888888888889
0.4738479773082268,65,4839.819444444444
0.47147873742168567,189,3332.797222222223
0.46912134373457726,112,4152.094444444445
0.46677573701590436,107,4383.002777777778
0.46444185833082485,38,5096.833333333334
0.46211964903917074,47,5108.016666666666
0.4598090507939749,14,5323.8388888888885
0.457510005540005,29,5211.008333333333
0.45522245551230495,69,4724.8
0.4529463432347434,55,4860.144444444445
0.4506816115185697,31,5156.605555555555
0.4484282034609769,18,5262.730555555556
0.446186062443672,74,4779.430555555556
0.4439551321314536,153,3924.1027777777767
0.4417353564707963,83,4466.652777777778
0.43952667968844233,87,4733.441666666667
0.43732904629000013,22,5250.099999999999
0.4351424010585501,28,5098.4111111111115
0.43296668905325736,42,5017.944444444444
0.43080185560799106,57,4931.147222222222
0.4286478463299511,182,3950.680555555554
0.42650460709830135,44,5144.9638888888885
0.42437208406280985,46,4941.844444444445
0.4222502236424958,127,4365.972222222222
0.42013897252428334,42,5091.805555555556
0.4180382776616619,134,3861.458333333334
0.4159480862733536,66,4698.674999999999
0.41386834584198684,24,5151.047222222222
0.4117990041127769,100,4510.527777777777
0.40974000909221303,29,5243.450000000001
0.40769130904675194,67,4987.947222222222
0.40565285250151817,175,4446.661111111112
0.4036245882390106,45,5018.802777777778
0.4016064652978155,62,4879.6833333333325
0.3995984329713264,63,5016.677777777778
0.3976004408064698,35,5080.263888888889
0.39561243860243744,56,4737.330555555555
0.3936343764094253,23,5216.35
0.39166620452737816,33,5049.2138888888885
0.3897078735047413,95,4546.697222222222
0.3877593341372176,27,5243.7
0.3858205374665315,65,4997.363888888889
0.38389143477919885,192,4039.4638888888885
0.3819719776053028,29,5246.233333333334
0.3800621177172763,8,5340.825
0.37816180712868996,65,5074.85
0.37627099809304654,22,5227.775000000001
0.3743896431025813,33,5042.408333333333
0.37251769488706843,22,5187.697222222222
0.3706551064126331,8,5352.561111111111
0.36880183088056995,138,4510.594444444444
0.3669578217261671,19,5228.38888888889
0.36512303261753626,48,4787.391666666666
0.3632974174544486,40,5011.697222222222
0.3614809303671764,44,5239.066666666667
0.3596735257153405,60,4855.875
0.3578751580867638,44,4889.2444444444445
0.35608578229633,62,4831.55
0.3543053533848483,29,5150.016666666666
0.35253382661792404,63,4914.491666666667
0.3507711574848344,25,5199.48611111111
0.34901730169741024,52,4938.908333333334
0.3472722151889232,70,4877.805555555556
0.3455358541129786,20,5205.205555555556
0.3438081748424137,27,5107.947222222222
0.3420891339682016,30,5105.247222222222
0.3403786882983606,32,5110.069444444444
0.3386767948568688,45,5034.027777777777
0.33698341088258443,111,4614.402777777777
0.3352984938281715,83,4891.091666666667
0.33362200135903064,56,4878.6194444444445
0.33195389135223546,51,5126.025
0.3302941218954743,147,4311.7555555555555
0.32864265128599696,66,4783.944444444445
0.326999438029567,35,5131.883333333333
0.3253644408394192,24,5252.116666666667
0.3237376186352221,74,4577.974999999999
0.322118930542046,55,4739.797222222222
0.32050833588933575,67,4938.063888888889
0.31890579420988907,27,5134.716666666666
0.3173112652388396,51,4919.8694444444445
0.3157247089126454,36,5086.897222222222
0.3141460853680822,63,4786.916666666667
0.3125753549412418,33,5222.483333333334
0.31101247816653554,82,4905.333333333333
0.30945741577570285,52,5140.622222222222
0.3079101286968243,37,5050.361111111111
0.3063705780533402,126,4632.050000000001
0.30483872516307353,61,4654.219444444445
0.3033145315372582,61,4849.683333333334
0.3017979588795719,171,4087.727777777777
0.30028896908517405,42,5157.283333333334
0.2987875242397482,92,4623.211111111111
0.29729358661854943,49,5016.372222222222
0.29580711868545667,26,5132.308333333333
0.2943280830920294,50,4988.1305555555555
0.29285644267656924,31,5130.394444444444
0.2913921604631864,63,4956.433333333333
0.28993519966087045,38,5113.472222222222
0.2884855236625661,52,5085.191666666666
0.28704309604425327,61,5070.341666666667
0.285607880564032,18,5329.133333333333
0.28417984116121187,90,4767.341666666667
0.2827589419554058,44,5001.222222222223
0.28134514724562876,18,5249.708333333333
0.2799384215094006,34,5302.472222222222
0.27853872940185365,21,5289.466666666666
0.27714603575484437,47,5070.013888888889
0.2757603055760701,48,5054.45
0.2743815040481898,76,4913.686111111112
0.2730095965279488,18,5301.133333333333
0.27164454854530906,59,5056.7972222222215
0.2702863258025825,43,5031.522222222222
0.2689348941735696,31,5070.622222222222
0.26759021970270175,43,5050.5055555555555
0.2662522686041882,95,4695.083333333333
0.2649210072611673,43,5147.994444444444
0.26359640222486147,41,5049.661111111111
0.26227842021373715,25,5236.791666666667
0.2609670281126685,25,5234.175
0.25966219297210513,31,5235.575
0.2583638820072446,37,4995.591666666667
0.2570720625972084,46,5018.536111111111
0.25578670228422234,15,5232.816666666667
0.25450776877280124,85,4830.866666666667
0.2532352299289372,34,5147.150000000001
0.2519690537792925,40,4994.65
0.2507092085103961,65,4653.597222222223
0.2494556624678441,76,4946.7
0.24820838415550486,26,5197.766666666666
0.24696734223472733,26,5148.811111111111
0.2457325055235537,31,5204.9638888888885
0.24450384299593592,35,5073.572222222222
0.24328132378095624,23,5336.2444444444445
0.24206491716205145,72,5033.083333333333
0.2408545925762412,21,5272.972222222223
0.23965031961336,43,5009.352777777778
0.2384520680152932,37,5077.616666666667
