epsilon,episode_length,cumulative_reward
0.06317096204211972,94,1255.7555555555555
0.06285510723190912,169,1521.2000000000005
0.06254083169574957,357,588.2000000000003
0.062228127537270826,401,36.81666666666644
0.06191698689958447,101,1237.3333333333333
0.061607401965086545,35,1200.2388888888888
0.06129936495526111,16,1131.3055555555557
0.0609928681304848,26,1096.3722222222223
0.060687903789832374,242,1572.4777777777783
0.06038446427088321,210,1135.6
0.06008254194952879,32,1228.827777777778
0.05978212923978115,40,1264.9944444444445
0.05948321859358224,370,1551.7499999999995
0.05918580250061433,362,1917.772222222222
0.058889873488111255,280,1561.6888888888889
0.058595424120670696,30,1223.177777777778
0.05830244700006734,13,1165.3222222222223
0.058010934765067,102,1383.5
0.05772088009124167,259,1395.5499999999997
0.05743227569078546,75,1289.6444444444444
0.05714511431233153,27,1125.6944444444443
0.05685938874076987,10,1142.4333333333332
0.056575091797066025,139,1459.077777777778
0.056292216338080694,9,1118.7666666666667
0.05601075525639029,133,1363.5388888888888
0.05573070148010834,422,287.29444444444425
0.0554520479727078,95,1381.7888888888888
0.05517478773284426,51,991.6388888888889
0.05489891379418004,155,859.0555555555552
0.05462441922520914,112,1316.1611111111108
0.0543512971290831,46,1266.611111111111
0.05407954064343768,427,174.21666666666636
0.05380914294022049,180,666.8055555555563
0.05354009722551939,86,1309.8
0.05327239673939179,244,1894.8111111111111
0.053006034755694834,390,1624.7666666666667
0.052741004581916356,148,1362.0222222222224
0.052477299559006776,63,1229.3277777777778
0.052214913061211746,36,1230.8777777777777
0.05195383849590569,68,1144.7555555555557
0.05169406930342616,259,1401.83888888889
0.05143559895690903,102,1283.7055555555557
0.051178420962124486,105,1465.2777777777778
0.05092252885731386,153,1239.5944444444444
0.05066791621302729,125,1361.8777777777775
0.05041457663196215,54,1262.0166666666669
0.050162503748802344,32,1142.0333333333333
0.049911691230058335,112,1271.1222222222223
0.049911691230058335,20,1174.5944444444444
0.049911691230058335,41,1245.3777777777777
0.049911691230058335,33,1179.9388888888889
0.049911691230058335,311,1212.5944444444447
0.049911691230058335,8,1125.1999999999998
0.049911691230058335,25,1167.1555555555556
0.049911691230058335,64,1375.5666666666666
0.049911691230058335,21,1115.5555555555554
0.049911691230058335,108,1089.3999999999999
0.049911691230058335,27,1142.7833333333333
0.049911691230058335,26,1127.0333333333333
0.049911691230058335,21,1144.6944444444443
0.049911691230058335,358,759.9166666666673
0.049911691230058335,132,1360.761111111111
0.049911691230058335,25,1191.2944444444443
0.049911691230058335,1,1081.2333333333333
0.049911691230058335,13,1121.2333333333333
0.049911691230058335,16,1169.5555555555554
0.049911691230058335,18,1144.3333333333333
0.049911691230058335,202,1326.3666666666666
0.049911691230058335,17,1118.461111111111
0.049911691230058335,38,1182.6944444444446
0.049911691230058335,409,435.81666666666786
0.049911691230058335,114,1505.8833333333334
0.049911691230058335,124,1361.2111111111112
0.049911691230058335,39,1172.2777777777778
0.049911691230058335,2,1089.1333333333334
0.049911691230058335,13,1143.4333333333332
0.049911691230058335,2,1090.6666666666665
0.049911691230058335,111,1152.4166666666667
0.049911691230058335,8,1111.4555555555557
